avg_cpu
0.008663225952812974
0.0
0.04497504537205082
0.08847549909255899
0.000503346188747592
0.14768602540834846
0.007911751361161524
0.012023593466424683
0.00037219260435569367
0.02265766787658802
0.0009641560798548095
0.001949580308529806
0.0
0.00040586717332117606
0.0034702529491832334
0.059437386569872956
0.03368874773139746
0.0007036212568056566
0.016419010889292197
0.05989110707803993
0.0005760123638837895
0.014887704174228675
0.02138157894736842
0.0011360736161524383
0.06284029038112522
0.0
0.021977087114337567
0.00028180297186915427
0.0009641560798548095
0.0003828266787657873
6.203210072595281e-05
0.0016553709165153569
0.004785333484573363
0.00037219260435569367
0.0008223684210526315
0.0
0.00018964099364778513
0.00032433926950990055
0.0036581215970961888
0.01701451905626134
0.030512704174228675
0.0012406420145189168
0.0
0.011073616152449997
0.0026230716878401974
0.015908575317604357
0.00029066470054441815
0.0010740415154263346
0.013115358439201358
0.0544464609800363
0.0020275635208710503
0.0
0.18194192377495463
0.00037219260435569367
0.0007426128629763717
0.00035624149274036737
0.013611615245009074
0.0
0.01588021778584392
0.027393375680580763
0.00028180297186915427
0.0036581215970961888
0.18194192377495463
0.0007372958257713249
0.0003828266787657873
0.007458030852994555
0.0006699466878401742
0.020927858439201454
0.040607985480943735
0.0
0.00024281136569862506
0.0
0.0003828266787657873
0.0003828266787657873
0.0007089382940108893
0.0037928198729581183
0.04724364791288566
0.026627722323049
0.011995235934664247
0.06057168784029038
0.0009641560798548095
0.06896551724137931
0.0198502722323049
0.06284029038112522
0.001949580308529806
0.00020204741379308022
0.02254423774954628
0.01684437386569873
0.0003899160617058497
0.0
0.0006593126134300806
0.0015206726406532414
0.0
0.0
0.0017493052404717415
0.004395417422867514
0.009244555353901996
0.0
0.0007443852087113873
0.015908575317604357
0.010109460072595187
0.0007372958257713249
0.00028180297186915427
0.0
0.0020275635208710503
0.005373752268602448
0.015284709618874773
0.0012158291742285126
0.03289473684210526
0.017468239564428313
0.0030555240471867935
0.0014054701678764834
0.0004466311252267209
0.006118137477313835
0.010761683303085206
0.0
0.014830989110707803
0.041742286751361164
0.0
0.0
0.009854242286751268
0.0240755444646098
0.012023593466424683
0.001949580308529806
0.0011927886796733096
0.022062159709618875
0.04724364791288566
